customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update,address_id,address,address2,district,city_id,postal_code,phone,location,last_update
235,1,JACKIE,LYNCH,JACKIE.LYNCH@sakilacustomer.org,239,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",239,"98 Stara Zagora Boulevard",,Valle,96,76448,610173756082,...,"2014-09-25 22:30:51"
236,1,MARCIA,DEAN,MARCIA.DEAN@sakilacustomer.org,240,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",240,"1479 Rustenburg Boulevard",,"Southern Tagalog",527,18727,727785483194,...,"2014-09-25 22:32:40"
237,1,TANYA,GILBERT,TANYA.GILBERT@sakilacustomer.org,241,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",241,"647 A Corua (La Corua) Street",,Chollanam,357,36971,792557457753,...,"2014-09-25 22:33:07"
238,1,NELLIE,GARRETT,NELLIE.GARRETT@sakilacustomer.org,242,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",242,"1964 Gijn Manor",,Karnataka,473,14408,918119601885,...,"2014-09-25 22:31:26"
239,2,MINNIE,ROMERO,MINNIE.ROMERO@sakilacustomer.org,243,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",243,"47 Syktyvkar Lane",,"West Java",118,22236,63937119031,...,"2014-09-25 22:31:31"
240,1,MARLENE,WELCH,MARLENE.WELCH@sakilacustomer.org,244,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",244,"1148 Saarbrcken Parkway",,Fukushima,226,1921,137773001988,...,"2014-09-25 22:31:47"
241,2,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,245,0,"2006-02-14 22:04:36","2006-02-15 04:57:20",245,"1103 Bilbays Parkway",,Hubei,578,87660,279979529227,...,"2014-09-25 22:30:45"
242,1,GLENDA,FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,246,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",246,"1246 Boksburg Parkway",,Hebei,422,28349,890283544295,...,"2014-09-25 22:30:41"
243,1,LYDIA,BURKE,LYDIA.BURKE@sakilacustomer.org,247,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",247,"1483 Pathankot Street",,Tucumn,454,37288,686015532180,...,"2014-09-25 22:30:06"
244,2,VIOLA,HANSON,VIOLA.HANSON@sakilacustomer.org,248,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",248,"582 Papeete Loop",,"Central Visayas",294,27722,569868543137,...,"2014-09-25 22:32:38"
245,1,COURTNEY,DAY,COURTNEY.DAY@sakilacustomer.org,249,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",249,"300 Junan Street",,Kyonggi,553,81314,890289150158,...,"2014-09-25 22:33:08"
246,1,MARIAN,MENDOZA,MARIAN.MENDOZA@sakilacustomer.org,250,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",250,"829 Grand Prairie Way",,Paraná,328,6461,741070712873,...,"2014-09-25 22:30:20"
247,1,STELLA,MORENO,STELLA.MORENO@sakilacustomer.org,251,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",251,"1473 Changhwa Parkway",,Mxico,124,75933,266798132374,...,"2014-09-25 22:32:03"
248,1,CAROLINE,BOWMAN,CAROLINE.BOWMAN@sakilacustomer.org,252,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",252,"1309 Weifang Street",,Florida,520,57338,435785045362,...,"2014-09-25 22:34:02"
249,2,DORA,MEDINA,DORA.MEDINA@sakilacustomer.org,253,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",253,"1760 Oshawa Manor",,Tianjin,535,38140,56257502250,...,"2014-09-25 22:30:43"
250,2,JO,FOWLER,JO.FOWLER@sakilacustomer.org,254,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",254,"786 Stara Zagora Way",,"Oyo & Osun",390,98332,716256596301,...,"2014-09-25 22:32:27"
251,2,VICKIE,BREWER,VICKIE.BREWER@sakilacustomer.org,255,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",255,"1966 Tonghae Street",,"Anhalt Sachsen",198,36481,567359279425,...,"2014-09-25 22:31:05"
252,2,MATTIE,HOFFMAN,MATTIE.HOFFMAN@sakilacustomer.org,256,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",256,"1497 Yuzhou Drive",,England,312,3433,246810237916,...,"2014-09-25 22:33:37"
253,1,TERRY,CARLSON,TERRY.CARLSON@sakilacustomer.org,258,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",258,"752 Ondo Loop",,Miyazaki,338,32474,134673576619,...,"2014-09-25 22:31:50"
254,2,MAXINE,SILVA,MAXINE.SILVA@sakilacustomer.org,259,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",259,"1338 Zalantun Lane",,"Minas Gerais",413,45403,840522972766,...,"2014-09-25 22:30:21"
255,2,IRMA,PEARSON,IRMA.PEARSON@sakilacustomer.org,260,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",260,"127 Iwakuni Boulevard",,"Central Luzon",192,20777,987442542471,...,"2014-09-25 22:32:37"
256,2,MABEL,HOLLAND,MABEL.HOLLAND@sakilacustomer.org,261,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",261,"51 Laredo Avenue",,Sagaing,342,68146,884536620568,...,"2014-09-25 22:32:18"
257,2,MARSHA,DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,262,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",262,"771 Yaound Manor",,Sofala,64,86768,245477603573,...,"2014-09-25 22:32:17"
258,1,MYRTLE,FLEMING,MYRTLE.FLEMING@sakilacustomer.org,263,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",263,"532 Toulon Street",,Santiago,460,69517,46871694740,...,"2014-09-25 22:30:55"
259,2,LENA,JENSEN,LENA.JENSEN@sakilacustomer.org,264,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",264,"1027 Banjul Place",,"West Bengali",197,50390,538241037443,...,"2014-09-25 22:31:16"
260,1,CHRISTY,VARGAS,CHRISTY.VARGAS@sakilacustomer.org,265,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",265,"1158 Mandi Bahauddin Parkway",,Shanxi,136,98484,276555730211,...,"2014-09-25 22:30:32"
261,1,DEANNA,BYRD,DEANNA.BYRD@sakilacustomer.org,266,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",266,"862 Xintai Lane",,"Cagayan Valley",548,30065,265153400632,...,"2014-09-25 22:32:41"
262,2,PATSY,DAVIDSON,PATSY.DAVIDSON@sakilacustomer.org,267,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",267,"816 Cayenne Parkway",,Manab,414,93629,282874611748,...,"2014-09-25 22:30:56"
263,1,HILDA,HOPKINS,HILDA.HOPKINS@sakilacustomer.org,268,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",268,"1831 Nam Dinh Loop",,"National Capital Reg",323,51990,322888976727,...,"2014-09-25 22:32:38"
264,1,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,269,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",269,"446 Kirovo-Tepetsk Lane",,Osaka,203,19428,303967439816,...,"2014-09-25 22:31:45"
265,2,JENNIE,TERRY,JENNIE.TERRY@sakilacustomer.org,270,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",270,"682 Halisahar Place",,"Severn Morava",378,20536,475553436330,...,"2014-09-25 22:30:54"
266,2,NORA,HERRERA,NORA.HERRERA@sakilacustomer.org,271,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",271,"1587 Loja Manor",,Salzburg,447,5410,621625204422,...,"2014-09-25 22:30:10"
267,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,272,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",272,"1762 Paarl Parkway",,Hunan,298,53928,192459639410,...,"2014-09-25 22:30:39"
268,1,NINA,SOTO,NINA.SOTO@sakilacustomer.org,273,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",273,"1519 Ilorin Place",,Kerala,395,49298,357445645426,...,"2014-09-25 22:31:21"
269,1,CASSANDRA,WALTERS,CASSANDRA.WALTERS@sakilacustomer.org,274,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",274,"920 Kumbakonam Loop",,California,446,75090,685010736240,...,"2014-09-25 22:34:00"
270,1,LEAH,CURTIS,LEAH.CURTIS@sakilacustomer.org,275,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",275,"906 Goinia Way",,Wielkopolskie,255,83565,701767622697,...,"2014-09-25 22:32:42"
271,1,PENNY,NEAL,PENNY.NEAL@sakilacustomer.org,276,0,"2006-02-14 22:04:36","2006-02-15 04:57:20",276,"1675 Xi´angfan Manor",,"Tamil Nadu",283,11763,271149517630,...,"2014-09-25 22:31:20"
272,1,KAY,CALDWELL,KAY.CALDWELL@sakilacustomer.org,277,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",277,"85 San Felipe de Puerto Plata Drive",,Shandong,584,46063,170739645687,...,"2014-09-25 22:30:48"
273,2,PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,278,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",278,"144 South Hill Loop",,Guanajuato,445,2012,45387294817,...,"2014-09-25 22:32:11"
274,1,NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,279,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",279,"1884 Shikarpur Avenue",,Haryana,263,85548,959949395183,...,"2014-09-25 22:31:19"
275,2,CAROLE,BARNETT,CAROLE.BARNETT@sakilacustomer.org,280,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",280,"1980 Kamjanets-Podilskyi Street",,Illinois,404,89502,874337098891,...,"2014-09-25 22:33:57"
276,1,BRANDY,GRAVES,BRANDY.GRAVES@sakilacustomer.org,281,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",281,"1944 Bamenda Way",,Michigan,573,24645,75975221996,...,"2014-09-25 22:34:03"
277,2,OLGA,JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,282,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",282,"556 Baybay Manor",,"Oyo & Osun",374,55802,363982224739,...,"2014-09-25 22:32:25"
278,2,BILLIE,HORTON,BILLIE.HORTON@sakilacustomer.org,283,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",283,"457 Tongliao Loop",,Bursa,222,56254,880756161823,...,"2014-09-25 22:33:25"
279,2,DIANNE,SHELTON,DIANNE.SHELTON@sakilacustomer.org,284,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",284,"600 Bradford Street",,"East Azerbaidzan",514,96204,117592274996,...,"2014-09-25 22:31:40"
280,2,TRACEY,BARRETT,TRACEY.BARRETT@sakilacustomer.org,285,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",285,"1006 Santa Brbara dOeste Manor",,"Ondo & Ekiti",389,36229,85059738746,...,"2014-09-25 22:32:26"
281,2,LEONA,OBRIEN,LEONA.OBRIEN@sakilacustomer.org,286,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",286,"1308 Sumy Loop",,Fujian,175,30657,583021225407,...,"2014-09-25 22:30:34"
282,2,JENNY,CASTRO,JENNY.CASTRO@sakilacustomer.org,287,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",287,"1405 Chisinau Place",,Ponce,411,8160,62781725285,...,"2014-09-25 22:32:45"
283,1,FELICIA,SUTTON,FELICIA.SUTTON@sakilacustomer.org,288,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",288,"226 Halifax Street",,Xinxiang,277,58492,790651020929,...,"2014-09-25 22:30:38"
284,1,SONIA,GREGORY,SONIA.GREGORY@sakilacustomer.org,289,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",289,"1279 Udine Parkway",,"Edo & Delta",69,75860,195003555232,...,"2014-09-25 22:32:23"
285,1,MIRIAM,MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,290,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",290,"1336 Benin City Drive",,Shiga,386,46044,341242939532,...,"2014-09-25 22:31:53"
286,1,VELMA,LUCAS,VELMA.LUCAS@sakilacustomer.org,291,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",291,"1155 Liaocheng Place",,"Oyo & Osun",152,22650,558236142492,...,"2014-09-25 22:32:23"
287,2,BECKY,MILES,BECKY.MILES@sakilacustomer.org,292,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",292,"1993 Tabuk Lane",,"Tamil Nadu",522,64221,648482415405,...,"2014-09-25 22:31:27"
288,1,BOBBIE,CRAIG,BOBBIE.CRAIG@sakilacustomer.org,293,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",293,"86 Higashiosaka Lane",,Guanajuato,563,33768,957128697225,...,"2014-09-25 22:32:14"
289,1,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,294,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",294,"1912 Allende Manor",,"Kowloon and New Kowl",279,58124,172262454487,...,"2014-09-25 22:31:09"
290,1,KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,295,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",295,"544 Tarsus Boulevard",,Gurico,562,53145,892523334,...,"2014-09-25 22:34:05"
291,1,TONI,HOLT,TONI.HOLT@sakilacustomer.org,296,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",296,"1936 Cuman Avenue",,Virginia,433,61195,976798660411,...,"2014-09-25 22:33:58"
292,2,MISTY,LAMBERT,MISTY.LAMBERT@sakilacustomer.org,297,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",297,"1192 Tongliao Street",,Sharja,470,19065,350970907017,...,"2014-09-25 22:33:35"
293,2,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",298,"44 Najafabad Way",,Baskimaa,146,61391,96604821070,...,"2014-09-25 22:33:08"
294,2,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,299,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",299,"32 Pudukkottai Lane",,Ohio,140,38834,967274728547,...,"2014-09-25 22:33:49"
295,1,DAISY,BATES,DAISY.BATES@sakilacustomer.org,300,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",300,"661 Chisinau Lane",,Pietari,274,8856,816436065431,...,"2014-09-25 22:32:51"
296,2,RAMONA,HALE,RAMONA.HALE@sakilacustomer.org,301,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",301,"951 Stara Zagora Manor",,Punjab,400,98573,429925609431,...,"2014-09-25 22:31:22"
297,1,SHERRI,RHODES,SHERRI.RHODES@sakilacustomer.org,302,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",302,"922 Vila Velha Loop",,Maharashtra,9,4085,510737228015,...,"2014-09-25 22:31:10"
298,1,ERIKA,PENA,ERIKA.PENA@sakilacustomer.org,303,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",303,"898 Jining Lane",,Pohjois-Pohjanmaa,387,40070,161643343536,...,"2014-09-25 22:31:00"
299,2,JAMES,GANNON,JAMES.GANNON@sakilacustomer.org,304,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",304,"1635 Kuwana Boulevard",,Hiroshima,205,52137,710603868323,...,"2014-09-25 22:31:46"
300,1,JOHN,FARNSWORTH,JOHN.FARNSWORTH@sakilacustomer.org,305,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",305,"41 El Alto Parkway",,Maharashtra,398,56883,51917807050,...,"2014-09-25 22:31:22"
301,2,ROBERT,BAUGHMAN,ROBERT.BAUGHMAN@sakilacustomer.org,306,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",306,"1883 Maikop Lane",,Kaliningrad,254,68469,96110042435,...,"2014-09-25 22:32:50"
302,1,MICHAEL,SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,307,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",307,"1908 Gaziantep Place",,Liaoning,536,58979,108053751300,...,"2014-09-25 22:30:43"
303,2,WILLIAM,SATTERFIELD,WILLIAM.SATTERFIELD@sakilacustomer.org,308,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",308,"687 Alessandria Parkway",,Sanaa,455,57587,407218522294,...,"2014-09-25 22:34:10"
304,2,DAVID,ROYAL,DAVID.ROYAL@sakilacustomer.org,309,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",309,"827 Yuncheng Drive",,Callao,99,79047,504434452842,...,"2014-09-25 22:32:32"
305,1,RICHARD,MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,310,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",310,"913 Coacalco de Berriozbal Loop",,Texas,33,42141,262088367001,...,"2014-09-25 22:33:43"
306,1,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,311,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",311,"715 So Bernardo do Campo Lane",,Kedah,507,84804,181179321332,...,"2014-09-25 22:32:00"
307,2,JOSEPH,JOY,JOSEPH.JOY@sakilacustomer.org,312,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",312,"1354 Siegen Street",,"Rio de Janeiro",25,80184,573441801529,...,"2014-09-25 22:30:15"
308,1,THOMAS,GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,313,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",313,"1191 Sungai Petani Boulevard",,Missouri,262,9668,983259819766,...,"2014-09-25 22:33:54"
309,1,CHRISTOPHER,GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,314,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",314,"1224 Huejutla de Reyes Boulevard",,Lombardia,91,70923,806016930576,...,"2014-09-25 22:31:43"
310,2,DANIEL,CABRAL,DANIEL.CABRAL@sakilacustomer.org,315,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",315,"543 Bergamo Avenue",,"Minas Gerais",215,59686,103602195112,...,"2014-09-25 22:30:18"
311,2,PAUL,TROUT,PAUL.TROUT@sakilacustomer.org,316,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",316,"746 Joliet Lane",,Kursk,286,94878,688485191923,...,"2014-09-25 22:32:52"
312,2,MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,317,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",317,"780 Kimberley Way",,Tabuk,515,17032,824396883951,...,"2014-09-25 22:33:00"
313,2,DONALD,MAHON,DONALD.MAHON@sakilacustomer.org,318,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",318,"1774 Yaound Place",,Hubei,166,91400,613124286867,...,"2014-09-25 22:30:33"
314,1,GEORGE,LINTON,GEORGE.LINTON@sakilacustomer.org,319,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",319,"1957 Yantai Lane",,"São Paulo",490,59255,704948322302,...,"2014-09-25 22:30:22"
315,2,KENNETH,GOODEN,KENNETH.GOODEN@sakilacustomer.org,320,0,"2006-02-14 22:04:37","2006-02-15 04:57:20",320,"1542 Lubumbashi Boulevard",,"Tel Aviv",57,62472,508800331065,...,"2014-09-25 22:31:41"
316,1,STEVEN,CURLEY,STEVEN.CURLEY@sakilacustomer.org,321,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",321,"651 Pathankot Loop",,Maharashtra,336,59811,139378397418,...,"2014-09-25 22:31:20"
317,2,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,322,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",322,"1359 Zhoushan Parkway",,Streymoyar,545,29763,46568045367,...,"2014-09-25 22:30:59"
318,1,BRIAN,WYMAN,BRIAN.WYMAN@sakilacustomer.org,323,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",323,"1769 Iwaki Lane",,Kujawsko-Pomorskie,97,25787,556100547674,...,"2014-09-25 22:32:41"
319,2,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,324,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",324,"1145 Vilnius Manor",,Mxico,451,73170,674805712553,...,"2014-09-25 22:32:12"
320,2,ANTHONY,SCHWAB,ANTHONY.SCHWAB@sakilacustomer.org,325,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",325,"1892 Nabereznyje Telny Lane",,Tutuila,516,28396,478229987054,...,"2014-09-25 22:30:02"
321,1,KEVIN,SCHULER,KEVIN.SCHULER@sakilacustomer.org,326,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",326,"470 Boksburg Street",,Central,81,97960,908029859266,...,"2014-09-25 22:32:19"
322,1,JASON,MORRISSEY,JASON.MORRISSEY@sakilacustomer.org,327,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",327,"1427 A Corua (La Corua) Place",,"Buenos Aires",45,85799,972574862516,...,"2014-09-25 22:30:04"
323,2,MATTHEW,MAHAN,MATTHEW.MAHAN@sakilacustomer.org,328,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",328,"479 San Felipe del Progreso Avenue",,Morelos,130,54949,869051782691,...,"2014-09-25 22:32:04"
324,2,GARY,COY,GARY.COY@sakilacustomer.org,329,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",329,"867 Benin City Avenue",,Henan,591,78543,168884817145,...,"2014-09-25 22:30:50"
325,1,TIMOTHY,BUNN,TIMOTHY.BUNN@sakilacustomer.org,330,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",330,"981 Kumbakonam Place",,"Distrito Federal",89,87611,829116184079,...,"2014-09-25 22:30:17"
326,1,JOSE,ANDREW,JOSE.ANDREW@sakilacustomer.org,331,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",331,"1016 Iwakuni Street",,"St George",269,49833,961370847344,...,"2014-09-25 22:32:59"
327,2,LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,332,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",332,"663 Baha Blanca Parkway",,Adana,5,33463,834418779292,...,"2014-09-25 22:33:22"
328,2,JEFFREY,SPEAR,JEFFREY.SPEAR@sakilacustomer.org,333,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",333,"1860 Taguig Loop",,"West Java",119,59550,38158430589,...,"2014-09-25 22:31:32"
329,2,FRANK,WAGGONER,FRANK.WAGGONER@sakilacustomer.org,334,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",334,"1816 Bydgoszcz Loop",,Dhaka,234,64308,965273813662,...,"2014-09-25 22:30:12"
330,1,SCOTT,SHELLEY,SCOTT.SHELLEY@sakilacustomer.org,335,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",335,"587 Benguela Manor",,Illinois,42,91590,165450987037,...,"2014-09-25 22:33:44"
331,1,ERIC,ROBERT,ERIC.ROBERT@sakilacustomer.org,336,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",336,"430 Kumbakonam Drive",,"Santa Fé",457,28814,105470691550,...,"2014-09-25 22:30:07"
332,1,STEPHEN,QUALLS,STEPHEN.QUALLS@sakilacustomer.org,337,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",337,"1838 Tabriz Lane",,Dhaka,143,1195,38988715447,...,"2014-09-25 22:30:12"
333,2,ANDREW,PURDY,ANDREW.PURDY@sakilacustomer.org,338,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",338,"431 Szkesfehrvr Avenue",,Baki,48,57828,119501405123,...,"2014-09-25 22:30:11"
334,2,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,339,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",339,"503 Sogamoso Loop",,Sumqayit,505,49812,834626715837,...,"2014-09-25 22:30:11"
335,1,GREGORY,MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,340,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",340,"507 Smolensk Loop",,Sousse,492,22971,80303246192,...,"2014-09-25 22:33:21"
336,1,JOSHUA,MARK,JOSHUA.MARK@sakilacustomer.org,341,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",341,"1920 Weifang Avenue",,"Uttar Pradesh",427,15643,869507847714,...,"2014-09-25 22:31:25"
337,1,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",342,"124 al-Manama Way",,Hiroshima,382,52368,647899404952,...,"2014-09-25 22:31:52"
338,1,DENNIS,GILMAN,DENNIS.GILMAN@sakilacustomer.org,343,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",343,"1443 Mardan Street",,"Western Cape",392,31483,231383037471,...,"2014-09-25 22:33:05"
339,2,WALTER,PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,344,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",344,"1909 Benguela Lane",,Henan,581,19913,624138001031,...,"2014-09-25 22:30:47"
340,1,PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,345,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",345,"68 Ponce Parkway",,Hanoi,201,85926,870635127812,...,"2014-09-25 22:34:06"
341,1,PETER,MENARD,PETER.MENARD@sakilacustomer.org,346,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",346,"1217 Konotop Avenue",,Gelderland,151,504,718917251754,...,"2014-09-25 22:32:20"
342,1,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,347,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",347,"1293 Nam Dinh Way",,Roraima,84,71583,697656479977,...,"2014-09-25 22:30:17"
343,1,DOUGLAS,GRAF,DOUGLAS.GRAF@sakilacustomer.org,348,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",348,"785 Vaduz Street",,"Baja California",335,36170,895616862749,...,"2014-09-25 22:32:10"
344,1,HENRY,BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,349,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",349,"1516 Escobar Drive",,Tongatapu,370,46069,64536069371,...,"2014-09-25 22:33:20"
345,1,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,350,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",350,"1628 Nagareyama Lane",,Central,453,60079,20064292617,...,"2014-09-25 22:32:32"
346,1,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,351,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",351,"1157 Nyeri Loop",,Adygea,320,56380,262744791493,...,"2014-09-25 22:32:55"
347,2,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",352,"1673 Tangail Drive",,Daugavpils,137,26857,627924259271,...,"2014-09-25 22:31:57"
348,2,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,353,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",353,"381 Kabul Way",,Taipei,209,87272,55477302294,...,"2014-09-25 22:33:15"
349,2,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",354,"953 Hodeida Street",,"Southern Tagalog",221,18841,53912826864,...,"2014-09-25 22:32:37"
350,1,JUAN,FRALEY,JUAN.FRALEY@sakilacustomer.org,355,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",355,"469 Nakhon Sawan Street",,Tuvassia,531,58866,689199636560,...,"2014-09-25 22:32:58"
351,1,JACK,FOUST,JACK.FOUST@sakilacustomer.org,356,1,"2006-02-14 22:04:37","2006-02-15 04:57:20",356,"1378 Beira Loop",,Krasnojarsk,597,40792,840957664136,...,"2014-09-25 22:32:58"
